"dark_taxa_hotspot_index","CHELSA_BIO_Annual_Mean_Temperature","CHELSA_BIO_Annual_Precipitation","SG_Soil_pH_H2O_005cm","SG_SOC_Content_005cm","GRIP4_DistanceToAllRoads","GHS_Population_Density","ecm_sampleintensity_5degrees","veg_prop_ECM_Jinsu","host_family_richness","Pinaceae","Fabaceae","Achatocarpaceae","Asteraceae","Myrtaceae","Rosaceae","Juglandaceae","Casuarinaceae","Betulaceae","Dipterocarpaceae","Goodeniaceae","Ericaceae","Asteropeiaceae","Rhamnaceae","Fagaceae","Cistaceae","Polygonaceae","Malvaceae","Sarcolaenaceae","Gnetaceae","Nyctaginaceae","Nothofagaceae","Salicaceae","Ticodendraceae","Phyllanthaceae"
0.0158636830747128,93.5159530639648,682.6025390625,67.1845779418945,27.7816581726074,2484.60913085938,2.09219574928284,0.0274418462067842,40,8,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.0628372207283974,-48.4162101745605,874.534790039062,46.8998718261719,158.690231323242,10385.1357421875,0,0,70,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.109807804226875,18.4835472106934,889.526306152344,50.7727546691895,218.445602416992,18271.80078125,0,0.0465525984764099,78,7,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
0.0124450670555234,87.5000228881836,834.073669433594,57.131103515625,37.025951385498,71.8713302612305,14.6826305389404,0.316821217536926,0,10,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.0726911351084709,88.4835205078125,627.668273925781,46.8289794921875,51.1782646179199,1341.47827148438,0,0.406865775585175,78,10,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0
0.0181639827787876,289.5,436.371612548828,62.4237594604492,3.2971818447113,10107.0634765625,0.0400317497551441,0.00325480010360479,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.053779125213623,53.5,647.995178222656,60.7928047180176,88.4656677246094,1767.06750488281,0.32781720161438,0.000865956011693925,0,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0591691210865974,9.5,736.582641601562,45.4362907409668,217.438034057617,33183.86328125,0,0.0220669470727444,87,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0117467995733023,286.483581542969,364.903350830078,77.1303253173828,7.57186603546143,428.802490234375,0,0.000384862738428637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00896257907152176,210.5,167.563140869141,79.8734817504883,2.63954901695251,18090.078125,0,0.0154976258054376,0,5,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0612893365323544,262.516723632812,1717.65905761719,41.4476013183594,19.6104278564453,8380.0185546875,0,0.00474782753735781,1,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0.116457805037498,26.2995338439941,1314.88256835938,62.2551193237305,72.4690093994141,693.100769042969,0,0.0205739196389914,25,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
0.0621935427188873,-33.5,450.384918212891,53.8621063232422,241.457061767578,32321.6328125,0,0.000865956011693925,69,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0519878938794136,260.483276367188,1086.62182617188,56.225212097168,13.8591012954712,11122.77734375,0.0236520897597075,0.000268744974164292,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.00954088009893894,67.4832992553711,434.830444335938,69.8370742797852,16.8145999908447,9663.537109375,0,0.000268744974164292,1,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0167309176176786,245.48356628418,1455.97180175781,60.6541519165039,13.7647495269775,241.615356445312,0,0.00603557005524635,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0750589594244957,253.5,2154.57983398438,46.0594711303711,18.3465442657471,8868.1845703125,0.000616593693848699,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.11255019903183,53.5,794.113525390625,49.9295654296875,87.9135894775391,1919.03076171875,0.801313638687134,0.0441637560725212,69,8,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.00611011311411858,67.4168472290039,405.499725341797,80.9301605224609,17.2071800231934,6075.4248046875,0,0.0101227266713977,0,7,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
0.371387988328934,113.666275024414,2572.58129882812,50.0404510498047,89.5531005859375,593.619812011719,0,0.284653216600418,69,10,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0
0.0137392142787576,101.416404724121,540.416015625,69.6603927612305,29.4620113372803,10.3697996139526,302.934234619141,0.0211711302399635,40,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
0.0091406125575304,183.5,229.0849609375,70.5606460571289,9.75320816040039,7139.00927734375,0,0.0674549862742424,30,10,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
0.0224931128323078,194.5,313.065002441406,68.4872436523438,10.2801418304443,2044.35925292969,0,0.0573106929659843,0,7,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.130675822496414,180.483291625977,1375.81384277344,51.0029144287109,27.0267696380615,5738.32861328125,0.0374901257455349,0.0601391904056072,69,8,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.125534668564796,10.5,494.121673583984,59.5147247314453,180.895858764648,7555.4453125,0,0,87,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0645385906100273,11.5,486.013366699219,61.5960540771484,171.57682800293,14167.001953125,0,0.000268744974164292,40,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.00947439111769199,278.5,425.971618652344,70.6356506347656,3.07572817802429,2579.595703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0469524525105953,255.5,2618.69897460938,39.9131507873535,34.9755744934082,117249.953125,0.00521885044872761,0.0119143603369594,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.147866412997246,14.5167379379272,587.956604003906,53.7867660522461,226.56721496582,111464.1640625,0,0.0584968216717243,87,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.125356182456017,173.500274658203,1516.14489746094,51.1243019104004,25.9039783477783,936.713684082031,0.232744663953781,0.000567350478377193,1,8,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.00613386789336801,120.516448974609,349.574676513672,72.7873001098633,12.0630798339844,26171.14453125,0,0.012602805159986,1,8,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0974578782916069,196.483551025391,1520.99340820312,48.7983436584473,25.0617828369141,2486.57690429688,0.0688348710536957,0.0352055914700031,69,9,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.0357016324996948,249.5,2062.47802734375,49.8422508239746,19.937141418457,374.523376464844,0.381874978542328,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.0611502081155777,-30.5000152587891,1297.02746582031,50.0883293151855,194.316970825195,8297.6064453125,0,0,87,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.107183046638966,244.466644287109,1486.67395019531,53.1491661071777,18.1387310028076,2360.22900390625,0,0.00206037797033787,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0415994040668011,193.549957275391,1084.46484375,57.4358444213867,12.9870805740356,127.337829589844,323.383239746094,0.00146316702011973,12,6,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.00781550072133541,276.500274658203,422.034820556641,81.44873046875,3.58434867858887,7420.96240234375,0.355719298124313,0.0017742111813277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0589392632246017,-11.5665321350098,617.506469726562,58.0376663208008,78.4626846313477,35232.52734375,0,0.0659619569778442,88,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0881205946207047,258.5,3581.99633789062,48.046459197998,136.908828735352,18197.248046875,0,0,10,7,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.0433070547878742,208.500274658203,1812.19445800781,52.2401924133301,18.9000186920166,239.8310546875,0,0.00534503255039454,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0431297942996025,255.533142089844,2705.93701171875,40.6495590209961,21.740608215332,116281.9921875,0.00544177368283272,0.0119143603369594,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.0512313023209572,257.483581542969,1744.52697753906,53.5182991027832,48.310676574707,1465.82141113281,0,0.00146316702011973,0,12,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0
0.0157022755593061,72.5660095214844,473.296234130859,80.0289993286133,17.9049377441406,568.098999023438,0,0.0284122955054045,0,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0480332374572754,23.4829845428467,519.949279785156,69.6336288452148,67.4611358642578,946.061828613281,0,0,5,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.00383284245617688,169.75163269043,379.910095214844,80.0521240234375,9.1627836227417,4778.556640625,0,0.00773388287052512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.184766858816147,134.331634521484,1541.24169921875,65.0587158203125,26.5399379730225,15225.7763671875,0,0.0292334798723459,49,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0484516881406307,260.5,2398.34936523438,40.2994918823242,58.1140213012695,106835.03125,0.0158138163387775,0.00683806603774428,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.0427928045392036,281.516448974609,1170.30261230469,61.0625,7.12562417984009,4891.39453125,0,0.00619108183309436,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0371432341635227,28.5164852142334,809.504638671875,46.2585029602051,147.682815551758,1126.62463378906,0,0.307059168815613,87,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
0.0195303857326508,23.483211517334,280.465454101562,74.0475387573242,48.2636871337891,2083.12939453125,0,0,1,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0642044022679329,177.466323852539,1788.46740722656,53.8977355957031,23.0766201019287,237.659973144531,0,0.00624085543677211,3,7,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0.0211886651813984,272.516723632812,647.858154296875,62.1386260986328,7.43330001831055,14332.19921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0465144850313663,255.566299438477,1395.55676269531,51.0375137329102,17.8327198028564,180.332229614258,0.0189469456672668,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0651333853602409,-14.4498491287231,463.482849121094,60.9900856018066,102.727966308594,4621.78076171875,0,0.0604377835988998,49,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.117415316402912,255.482940673828,803.528503417969,63.287109375,16.2752094268799,205.647766113281,0.532416880130768,0.0111180329695344,10,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.0915406793355942,-3.48321914672852,919.53173828125,46.1503295898438,171.901580810547,8395.37890625,0,0.000268744974164292,66,7,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0825739130377769,-47.6508903503418,395.770721435547,66.3544692993164,113.64958190918,16150.904296875,0,0,40,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0473706461489201,143.718032836914,653.072082519531,66.7359161376953,23.1253147125244,5175.7109375,2.80752628896153e-05,0.00146316702011973,54.5454559326172,13,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
0.0421282239258289,15.4667329788208,552.86572265625,59.9276161193848,52.840576171875,2274.75537109375,0,0.0193297360092402,15,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0719795674085617,-129.5,323.946655273438,51.5043601989746,214.779449462891,31801.720703125,0,0,70,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.153174638748169,236.483551025391,1083.84057617188,51.872730255127,16.4489765167236,15286.8447265625,0,0.00146316702011973,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0702816769480705,-65.4834823608398,1003.61175537109,46.8416786193848,137.705993652344,23064.353515625,0,0,70,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0402139201760292,0.517576038837433,550.346435546875,67.4998321533203,57.5321655273438,8146.6435546875,0,0.0609229914844036,20,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.102328278124332,218.598419189453,1917.37670898438,59.2738990783691,25.5965404510498,6533.330078125,0,0,2,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.0368998497724533,-3.5,678.413452148438,45.9997978210449,377.072631835938,197662.375,0,0.00922691076993942,50,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.116721451282501,256.466857910156,6553.5,52.4019737243652,140.14372253418,7264.60205078125,0,0.0098241213709116,1,14,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0
0.0593498982489109,224.5,1002.11663818359,57.7531929016113,11.9601745605469,29497.853515625,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0634771063923836,-17.26735496521,2172.77172851562,58.0769004821777,111.514053344727,23906.53515625,0.0230613201856613,0.272695451974869,2,9,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0
0.0155267817899585,245.5,350.408416748047,71.2626342773438,4.10169458389282,13138.8896484375,0,0.0163934417068958,50,5,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0705578997731209,249.499649047852,888.269836425781,57.5069389343262,13.2871417999268,29075.517578125,0,0.010213965550065,80,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00452874647453427,81.4999389648438,291.351867675781,82.6713027954102,19.108118057251,13255.826171875,0,0.0107199382036924,0,7,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
0.012376825325191,72.6152114868164,242.190414428711,73.7160415649414,24.560884475708,8907.7255859375,0,0.00513974623754621,69,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0836072936654091,37.4501190185547,737.73486328125,56.6293067932129,66.1906204223633,3833.59594726562,0,0.0644025877118111,78,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0.00379903614521027,300.482727050781,283.187225341797,81.788703918457,9.3878116607666,4962.8251953125,0,0.00355336465872824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00534261809661984,235.5,466.128326416016,81.0623474121094,8.78619289398193,815.053833007812,0.00346728134900331,0.00805115234106779,0,13,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
0.0602591373026371,-41.5,557.998229980469,53.0186729431152,240.28662109375,13408.0244140625,0,0,66,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0761281251907349,-27.4667472839355,673.361511230469,46.1921119689941,344.469787597656,158113.1875,0,0,87,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0447106435894966,153.416473388672,1240.75769042969,68.956916809082,29.4118995666504,6992.3837890625,0,0.000567350478377193,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.042666994035244,173.500274658203,477.701629638672,63.8721160888672,13.9898433685303,353.955017089844,0,0.114385791122913,0,12,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
0.0125533314421773,238.466766357422,291.088684082031,72.7270050048828,4.23291921615601,5154.24658203125,0,0.000865956011693925,40,6,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0974836423993111,-29.5837497711182,500.164367675781,58.3635749816895,100.021148681641,53856.39453125,0,0.0659619569778442,65,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.110078319907188,244.48356628418,3388.611328125,43.5029220581055,58.7437019348145,21212.45703125,0,0.00922691076993942,1,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.0382149331271648,-46.5,708.664489746094,47.5604057312012,348.564392089844,87014.3984375,0,0,70,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.00428492994979024,97.5,159.20671081543,78.9983215332031,16.5585021972656,46023.66796875,0,0.0023589835036546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0902292802929878,210.499725341797,1187.09521484375,54.9513359069824,15.5086755752563,3246.57080078125,0,0.0023589835036546,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0435722135007381,-44.5167427062988,419.233306884766,52.699836730957,217.158248901367,108941.8359375,0,0,70,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0846176296472549,261.483276367188,1121.70727539062,60.4546356201172,15.5919609069824,22941.763671875,0,0,45,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.211415097117424,221.3837890625,3703.13989257812,47.448844909668,39.688404083252,53284.5390625,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.0846333131194115,255.48356628418,1698.27966308594,46.0005722045898,59.1532554626465,27567.73046875,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.126918762922287,262.51708984375,2498.90258789062,52.2718849182129,47.7139854431152,1659.89440917969,0,0,5,9,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.153681889176369,9.5,531.286804199219,53.958324432373,188.198989868164,15236.8798828125,0,0.000268744974164292,87,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0191561430692673,127.483551025391,1048.63708496094,60.4338836669922,25.1043910980225,0,79.8503036499023,0.0656633526086807,40,8,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.16128271818161,219.5,1207.57299804688,53.3876266479492,23.4145030975342,9674.4541015625,0,0.00295619457028806,80,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0997142568230629,275.5,1679.4736328125,50.0615005493164,18.2808952331543,15872.2294921875,0,0.000865956011693925,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.146158918738365,-186.232330322266,760.446655273438,56.0268592834473,148.97087097168,15197.9853515625,0.00352619215846062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.185516908764839,233.500289916992,3504.94750976562,46.9532814025879,60.1624794006348,11344.1318359375,0,0.00295619457028806,20,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.00729447742924094,0.467020004987717,293.545196533203,76.1443481445312,41.9775505065918,2678.12377929688,0,0.00743535021319985,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0102763930335641,274.5,382.369964599609,78.9379272460938,5.18618059158325,600.644287109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.164601892232895,197.5,673.6201171875,61.8471031188965,15.2460489273071,592.445617675781,0,0.0244557913392782,65,8,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.151444599032402,17.5165367126465,710.274719238281,60.5625,121.795654296875,12913.37109375,0,0.0023589835036546,69,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0.0119104571640491,201.483184814453,309.004302978516,76.2515258789062,5.16060924530029,1524.81140136719,0,0.0662356987595558,50,7,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.0456014387309551,30.2852897644043,655.032897949219,73.2748565673828,21.9289016723633,13288.70703125,0,0.001164561486803,40,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0967620983719826,37.8659019470215,1244.51086425781,64.701301574707,84.6938247680664,3735.94165039062,0.0601429343223572,0.0205739196389914,25,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
0.0634986236691475,-71.2316207885742,432.240295410156,73.8623580932617,157.839553833008,4502.27197265625,0,0.00290643912740052,20,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0601739175617695,253.483276367188,2654.05200195312,39.9361114501953,22.6135368347168,123014.5390625,3.68724322470371e-05,0.0120449997484684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00819488987326622,257.483276367188,678.318786621094,76.2734527587891,7.8287878036499,1611.72399902344,0,0.00325480010360479,0,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13541154563427,20.4835453033447,594.518493652344,65.2241744995117,81.8629837036133,692.131713867188,0,0,54.5454559326172,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0866033509373665,193.218795776367,1758.38122558594,52.3496246337891,28.248104095459,7882.6416015625,0,0.00594225572422147,0,8,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0.0239796340465546,178.516693115234,327.97998046875,62.3738899230957,10.4744510650635,1038.349609375,0,0.0576010048389435,0,8,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.157979741692543,274.5,1226.7578125,59.5501899719238,19.0944900512695,8509.6494140625,0,0,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0162667240947485,233.400436401367,669.1201171875,63.4041862487793,14.2557306289673,276.722930908203,0.482686102390289,0.0039453343488276,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0319654494524002,269.5,720.528503417969,67.9975128173828,5.92437839508057,6115.13720703125,0,0.0108692683279514,65,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0481042489409447,209.516174316406,1816.11254882812,53.6274070739746,23.7938327789307,375.880340576172,0,0.00146316702011973,0,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
0.0729352086782455,272.516723632812,1854.94995117188,54.4074745178223,24.3220901489258,1713.30102539062,0,0.00312208151444793,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0774846002459526,203.431976318359,1354.76782226562,57.2642974853516,45.9320411682129,6808.64453125,16.5376472473145,0.00481832213699818,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00468272436410189,97.5164489746094,279.368560791016,77.8880004882812,8.86373138427734,8134.9736328125,0,0.0280390568077564,5,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0971961617469788,-129.499938964844,610.331665039062,55.7660446166992,123.397705078125,28906.919921875,0,0,50,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0657417476177216,-50.6846961975098,800.372863769531,72.7591857910156,75.6132202148438,2496.94213867188,0,0.0456315651535988,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.145707711577415,170.516998291016,1265.04064941406,59.5463104248047,27.1304492950439,131.560470581055,0,0.267222076654434,49,12,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0.0372972600162029,144.5,885.816711425781,65.7200317382812,48.6197242736816,321.604705810547,0,0.00265758903697133,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0.151656359434128,-15.5006504058838,891.48291015625,49.9601554870605,155.869827270508,10223.3056640625,0,0,88,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.204518705606461,139.283615112305,894.58837890625,60.9333419799805,22.4500522613525,1796.61047363281,0,0,34.343433380127,13,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0
0.357761770486832,206.049621582031,4292.03076171875,50.7273254394531,97.2435607910156,41813.4921875,0,0.0151658672839403,45.2631568908691,10,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
